id,date,text,images
3190,2020-03-17T10:19:22,"הודעה לציבור- חולה קורונה- חולה מספר 288>>>>>>
יום ג', 17.3, 10:00

חולה בשנות ה- 70 לחייו, ממרכז הארץ.
חזר משהות ממושכת בחו""ל דרך פריז.

12.3: טיסת אל על 324 LY בשעה 14:45 מפריז לת""א, בשעה 20:00 נחיתה בנתב""ג.

נכנס לבידוד ביתי עם הגעתו.

כל מי שהיה בטיסה הנ""ל מתבקש להכנס לבידוד ביתי לפי הוראת משרד הבריאות ולדווח על כך באתר משרד הבריאות, במוקד *5400 או במוקדי קופות החולים:
כללית 2700*
מכבי 3555*
מאוחדת 3833*
לאומית 507*

מידע רשמי ומאומת נמצא *רק* באתר משרד הבריאות, בטלגרם ״קורונה עדכונים משרד הבריאות״, בעמוד הפייסבוק משרד הבריאות ובישומון (אפליקציה) Coronapp 

<b>*</b>
אייל בסון
דובר משרד הבריאות",
3189,2020-03-17T10:18:51,"הודעה לציבור - חולה קורונה- חולה מספר 286 >>>>>>>
יום ג' , 17.3, 10:00

החולה תושבת הדרום, חזרה מספרד.

4.3: תל אביב-ברצלונה בשעה 6:20, חברת איברייה, מספר טיסה IB5714.
10.3: ברצלונה- איסטנבול בשעה 12:35, טיסה של חברת פגסוס, מספר טיסה PC1092.
20:20- איסטנבול-תל אביב, חברת פגסוס, מספר טיסה PC785.

נכנסה לבידוד ביתי עם הגעתה.
מגעים הדוקים קיבלו הודעות פרטניות.

כל מי שהיה בטיסות הנ""ל מתבקש להכנס לבידוד ביתי לפי הוראת משרד הבריאות ולדווח על כך באתר משרד הבריאות, במוקד *5400 או במוקדי קופות החולים:
כללית 2700*
מכבי 3555*
מאוחדת 3833*
לאומית 507*

מידע רשמי ומאומת נמצא *רק* באתר משרד הבריאות, בטלגרם ״קורונה עדכונים משרד הבריאות״, בעמוד הפייסבוק משרד הבריאות ובישומון (אפליקציה) Coronapp 

<b>*</b>
אייל בסון
דובר משרד הבריאות",
3188,2020-03-17T10:18:20,"הודעה לציבור-חולה קורונה- חולה מספר 281 >>>>>>>>
יום ג', 17.3, 10:00

החולה אישה בשנות השלושים לחייה מבית שמש. מגע של חולה מאומת.

5.3: 8:00-13:00 בית הספר עירוני ה' אבני החושן 57 במודיעין.

המגעים הקרובים של החולה כבר אותרו ומתודרכים באופן פרטני.

כל מי שהיה במקום הנ""ל במועד שצויין מתבקש להכנס לבידוד ביתי לפי הוראת משרד הבריאות ולדווח על כך באתר משרד הבריאות, במוקד *5400 או במוקדי קופות החולים:
כללית 2700*
מכבי 3555*
מאוחדת 3833*
לאומית 507*

מידע רשמי ומאומת נמצא *רק* באתר משרד הבריאות, בטלגרם ״קורונה עדכונים משרד הבריאות״, בעמוד הפייסבוק משרד הבריאות ובישומון (אפליקציה) Coronapp 

<b>*</b>
אייל בסון
דובר משרד הבריאות",
3187,2020-03-17T10:17:52,"הודעה לציבור- חולה קורונה- חולה מספר 279 >>>>>>>
יום ג', 17.3, 10:00

החולה הוא גבר בשנות העשרים לחייו מאפרת. חזר מבולגריה ב11.3 ונמצא בבידוד ביתי ממועד זה. המגעים הקרובים של החולה כבר אותרו ומתודרכים באופן פרטני.

החקירה האפדימיולוגית נמשכת ותפורסם לציבור במידה וידרש.

<b>*</b>
אייל בסון
דובר משרד הבריאות",
3186,2020-03-17T10:17:16,"הודעה לציבור- חולה קורונה- חולה מספר 277>>>>>>
יום ג', 17.3, 10:00

חולה בשנות ה- 50 לחייה, ממרכז הארץ.
מגע של חולה מאומת וגם חזרה מבריטניה בתאריך 8.3.

8.3 : 13:30 טיסה מלונדון (לוטון) לתל אביב עם חברת WIZ טיסה 94451W.

בבידוד ביתי מאז חזרתה ארצה.

כל מי שהיה בטיסה הנ""ל מתבקש להכנס לבידוד ביתי לפי הוראת משרד הבריאות ולדווח על כך באתר משרד הבריאות, במוקד *5400 או במוקדי קופות החולים:
כללית 2700*
מכבי 3555*
מאוחדת 3833*
לאומית 507*

מידע רשמי ומאומת נמצא *רק* באתר משרד הבריאות, בטלגרם ״קורונה עדכונים משרד הבריאות״, בעמוד הפייסבוק משרד הבריאות ובישומון (אפליקציה) Coronapp 

<b>*</b>
אייל בסון
דובר משרד הבריאות",
3185,2020-03-17T10:16:50,"הודעה לציבור- חולה קורונה- חולה מספר 275 >>>>>>
יום ג', 17.3, 10:00

חולה בשנות ה- 40 לחייה, ממרכז הארץ.
חזרה מבריטניה בתאריך 13.3.

5.3: טיסת אל על LY 317 בשעה 17:05 מת""א ללונדון.
12.3: טיסת אל על 318 LY המראה בשעה 22:00 מלונדון (היתרו) לת""א. נחיתה בשעה 04:55 (13.3).

מאז הגיעה ארצה בבידוד ביתי.

כל מי שהיה בטיסות הנ""ל מתבקש להכנס לבידוד ביתי לפי הוראת משרד הבריאות ולדווח על כך באתר משרד הבריאות, במוקד *5400 או במוקדי קופות החולים:
כללית 2700*
מכבי 3555*
מאוחדת 3833*
לאומית 507*

מידע רשמי ומאומת נמצא *רק* באתר משרד הבריאות, בטלגרם ״קורונה עדכונים משרד הבריאות״, בעמוד הפייסבוק משרד הבריאות ובישומון (אפליקציה) Coronapp 

<b>*</b>
אייל בסון
דובר משרד הבריאות",
3184,2020-03-17T10:16:20,"הודעה לציבור - חולה קורונה- חולה מספר 271 >>>>>>>
יום ג', 17.3, 10:00

חולה ממחוז חיפה, בת זוגו של חולה מספר 49, חזרה מטנריף יחד עימו ב-4.3, נכנסה לבידוד מתאריך 4.3 ומאז לא היו לה מגעים נוספים. מצב בריאותה בינוני. 
מסלול אפדמיולוגי ופרטי החשיפה פורסמו בדיווח על חולה 49. 

<b>*</b>
אייל בסון
דובר משרד הבריאות",
3183,2020-03-17T10:15:55,"הודעה לציבור- חולה קורונה מספר 269 >>>>>>
יום ג', 17.3, 10:00

החולה במצב קל, בשנות העשרים לחייה ממחוז דרום, שהתה בחופשת סקי בבנסקו שבבולגריה בין התאריכים 28.2-5.3 במלון casa karina. 

6.3 : טיסת חזור- מסופיה לת״א בחברת אלעל מס׳ LY5088 . המראה בשעה 09:25, נחיתה בשעה 11:50. 

8.3 : 19:00-20:30 - מיראז׳ מוקד רפואה דחופה בדימונה. 
8.3 בשעה 23:00 עד 9.3 בשעה 05:00 : מיון פנימי במרכז רפואי סורוקה. 
9.3 : 16:00-16:10 בית מרקחת בסופרפארם בקניון דימונה. 
10.3 : 01:00-02:30 מסיבת פורים לסטודנטים בברקה בבאר שבע. 
11.3 : 01:00-03:30 מסיבת פורים לסטודנטים בברקה בבאר שבע. 

מגעים הדוקים קיבלו הודעה פרטנית. 

כל מי שהיה בטיסות או במקומות הנ""ל בזמנים שצויינו מתבקש להכנס לבידוד ביתי לפי הוראת משרד הבריאות ולדווח על כך באתר משרד הבריאות, במוקד *5400 או במוקדי קופות החולים:
כללית 2700*
מכבי 3555*
מאוחדת 3833*
לאומית 507*

מידע רשמי ומאומת נמצא *רק* באתר משרד הבריאות, בטלגרם ״קורונה עדכונים משרד הבריאות״, בעמוד הפייסבוק משרד הבריאות ובישומון (אפליקציה) Coronapp 

<b>*</b>
אייל בסון
דובר משרד הבריאות",
3182,2020-03-17T10:15:25,"הודעת עדכון לציבור- חולי קורונה- חולים מס׳ 265, 266, 267, 268 >>>>>>>
יום ג', 17.3, 10:00

החולים בשנות השלושים לחייהם מאזור הדרום. מגעים הדוקים של חולה מאומת מספר 126- הדבקה משפחתית. 

11.3 : 16:35 טיסה מטוניס לאיסטנבול מס׳ TK664.
12.3: לינה במלון EURO PARK באיסטנבול. 
12.3: 07:45 טיסה מאיסטנבול לתל אביב מס׳ TK0784

12.3 : 11:30 זמן משוער- חולה מס׳ 266 נסע במונית מנתב״ג למיון תל השומר. ומונית נוספת בשעה 21:00 לערך מתל השומר לביתו בבאר שבע. 
12.3: חולים מס׳ 265, 268 נסעו בתאריך בקו 354 שיצא בשעה 12:00 מנתב״ג לבאר שבע. ירדו בתחנת מרכז אורן בשעה 14:10 לערך, נסעו במונית לביתם בבאר שבע. 
מאז שוהים בבידוד ביתי. 
מגעים הדוקים קיבלו הודעה פרטנית. 

כל מי שהיה בטיסות הנ""לאו בקווי התחבורה הנ""ל מתבקש להכנס לבידוד ביתי לפי הוראת משרד הבריאות ולדווח על כך באתר משרד הבריאות, במוקד *5400 או במוקדי קופות החולים:
כללית 2700*
מכבי 3555*
מאוחדת 3833*
לאומית 507*

מידע רשמי ומאומת נמצא *רק* באתר משרד הבריאות, בטלגרם ״קורונה עדכונים משרד הבריאות״, בעמוד הפייסבוק משרד הבריאות ובישומון (אפליקציה) Coronapp 

<b>*</b>
אייל בסון
דובר משרד הבריאות",
3181,2020-03-17T10:14:54,"הודעה לציבור - חולה קורונה- מספר 264
&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;
יום ג', 17.3, 10:00

תושב הדרום, נסע לטנריף בטיול מאורגן של חברת פגסוס בתאריכים 24.2-4.3
מגע הדוק של חולה מספר 35.

3.3: מטנריף למדריד מספר טיסה UX9117, בשעה 17:55.
ממדריד לתל אביב מספר טיסה UX1303,
ב 23:45 ונחיתה בתל אביב בשעה 05:35 (4.3).

4.3 : 17:30-19:00 במסעדת BBB בביג בבאר שבע.
5.3: 7:00-16:00 בסוכנות שברולט הפצת רכב דרום ברחוב הסדנא 8 באר שבע.
6.3 : 7:00-12:00 סוכנות שברולט הפצת רכב דרום ברחוב הסדנא 8 באר שבע.
7.3 : 9:00-10:00 בריאותא באר שבע ברחוב יצחק נפחא 25(מתחם One Plaza ).
7.3: 10:00-10:30 בסופר פארם סניף ביג באר שבע.
8.3 : 17:00-18:00 מרפאת כאב במרכז הרפואי סורוקה.
8.3 : 18:30-19:00 בית מרקחת של קופת חולים כללית בעומר.


כל מי שהיה בטיסות או במקומות הנ""ל בזמנים שצויינו מתבקש להכנס לבידוד ביתי לפי הוראת משרד הבריאות ולדווח על כך באתר משרד הבריאות, במוקד *5400 או במוקדי קופות החולים:
כללית 2700*
מכבי 3555*
מאוחדת 3833*
לאומית 507*

מידע רשמי ומאומת נמצא *רק* באתר משרד הבריאות, בטלגרם ״קורונה עדכונים משרד הבריאות״, בעמוד הפייסבוק משרד הבריאות ובישומון (אפליקציה) Coronapp 

<b>*</b>
אייל בסון
דובר משרד הבריאות",
3180,2020-03-17T10:14:06,"הודעה לציבור- חולה קורונה- חולה מספר 262 >>>>>>>
יום ג', 17.3, 10:00

אישה בשנות הארבעים לחייה מירושלים, חזרה מצרפת.

2.3: יום שני טיסה של חברת אל על LY 325 מתל אביב לפריז בשעה 16:50.
9.3: טיסה של חברת אל על LY324 מפריז לתל אביב בשעה 14:45 .

חזרה ברכבה לבית ונכנסה לבידוד ביתי.

כל מי שהיה בטיסות הנ""ל מתבקש להכנס לבידוד ביתי לפי הוראת משרד הבריאות ולדווח על כך באתר משרד הבריאות, במוקד *5400 או במוקדי קופות החולים:
כללית 2700*
מכבי 3555*
מאוחדת 3833*
לאומית 507*

מידע רשמי ומאומת נמצא *רק* באתר משרד הבריאות, בטלגרם ״קורונה עדכונים משרד הבריאות״, בעמוד הפייסבוק משרד הבריאות ובישומון (אפליקציה) Coronapp 

<b>*</b>
אייל בסון
דובר משרד הבריאות",
3179,2020-03-17T10:13:33,"הודעה לציבור- חולה קורונה- חולה מספר 261 >>>>>>>>
יום ג', 17.3, 10:00

החולה היא אישה בשנות השמונים לחייה מירושלים. מגע של חולה מאומת.
המגעים הקרובים של החולה כבר אותרו ומתודרכים באופן פרטני.

<b>*</b>
אייל בסון
דובר משרד הבריאות",
3178,2020-03-17T08:29:34,"תמונת מצב הבוקר <i class=""emoji"" style=""background-image:url('//telegram.org/img/emoji/40/E2989D.png')""><b>☝️</b></i>",
3177,2020-03-17T08:29:25,,https://cdn4.telesco.pe/file/a5_Nf9c1qirZ5Ak9u4WzlnLF67D_waYSK6TpphcTubO_MNhcGOYqkN_hUzL4e2XUKuyf076mlHP45re-h0mwp52iK0901eI4fj83MFUNW8xmM7oLA0vrRUamJLIpYAa8dLpAnOlGmhXuCnTPRzd4dHz5o2m3yO8SVs1tgk1xGhxHo8v7s_kkQWMJZ2ec_I1SkA6wau8QeXTZkXidZG-D2VFNwhdzKl-t_-jqSLsJ7E2Z0rFYCy6xnqKxdz3gQeAW4jKKqDH4VrvVQKBp-CTVb4MOuTmQhBoxmxSE_r4HZVQHEqK6Epbx4LkAto9IXT70IpStbFt4gUrE_2ZNPgmmyA.jpg
3176,2020-03-17T08:11:02,"הודעה לציבור- חולה קורונה- חולה מספר 260 >>>>>>>
יום ג', 17.3, 7:00

בחור בן 19 המתגורר בירושלים. 
המגעים הקרובים של החולה כבר אותרו ומתודרכים באופן פרטני.
האפשרות של חשיפה למקרה מאומת כעת בחקירה .

<b>**</b>
אייל בסון
דובר משרד הבריאות",
3175,2020-03-17T08:10:32,"הודעה לציבור- חולה קורונה- חולה מספר 259 >>>>>>
יום ג', 17.3, 7:00

אישה בשנות החמישים לחייה מירושלים, חזרה מאנגליה.

המגעים הקרובים של החולה כבר אותרו ומתודרכים באופן פרטני.

5.3: טיסה EZY1828 של חברת איזיג'ט מתל אביב למנצ'סטר בשעה 20:35 .
9.3: טיסה EZY1827 של חברת איזיג'אט ממנצ'סטר בשעה 12:30 ונחתה בתל אביב בשעה 19:38.
10.3: 21:00-21:40 בית הכנסת ""אוהל יוסף ושרה"" ברחוב יצחק טוניק 24 ירושלים.
11.3: 7:15-9:00 בית הכנסת ""אוהל יוסף ושרה"" ברחוב יצחק טוניק 24 ירושלים.

כל מי שהיה בטיסות ובמקומות הנ״ל בימים ובשעות שצויינו מתבקש להיכנס לבידוד ביתי לפי הוראת משרד הבריאות ולדווח על כך באתר משרד הבריאות: 
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a> 
או במוקד משרד הבריאות בטלפון *5400
או במוקדי קופות החולים:
כללית 2700*
מכבי 3555*
מאוחדת 3833*
לאומית 507*

למידע רישמי, מאומת ומתעדכן:
*אתר משרד הבריאות:
<a href=""http://bit.ly/MOH-Corona"" target=""_blank"" rel=""noopener"">http://bit.ly/MOH-Corona</a> 
*טלגרם:
<a href=""https://t.me/MOHreport"" target=""_blank"" rel=""noopener"">https://t.me/MOHreport</a>
*יישומון (אפליקציה) CoronApp

<b>*</b>
אייל בסון
דובר משרד הבריאות",
